date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-09-21,2,1009961,SS1001,265.0,69.50944,69.12251,193.43019,185.51233,572.868,578.61914,100.522,104.15609,99.01457,final
2022-10-01,2,1009961,SS1001,265.0,70.40755,56.953587,196.63774,183.64214,594.1661,578.60767,121.71619,106.88902,102.6659,final
2022-10-11,2,1009961,SS1001,265.0,45.709435,61.174717,185.62643,187.25082,594.10944,585.8337,76.62962,99.15507,101.400696,final
2022-10-21,2,1009961,SS1001,265.0,52.913208,62.975975,169.03018,181.10428,580.56226,587.71674,85.19659,93.51219,98.79294,final
2022-11-01,2,1009961,SS1001,265.0,17.483019,23.371698,116.10566,147.52238,529.0981,545.2878,79.24453,79.40189,97.05795,final
2022-11-11,2,1009961,SS1001,265.0,5.366038,14.274968,75.76226,100.62264,477.82266,489.36703,53.779793,76.46302,97.66482,final
2022-11-21,2,1009961,SS1001,265.0,18.762264,9.461258,41.61132,47.107925,404.07172,413.72452,164.31671,89.4515,97.69471,final
2022-12-01,2,1009961,SS1001,265.0,2.7962265,4.195723,26.924528,27.93195,339.66794,359.09647,84.781006,96.9409,94.66391,final
2022-12-11,2,1009961,SS1001,265.0,0.81509435,0.88226414,22.373585,14.539246,283.7623,302.41272,98.8581,140.0954,93.9331,final
2022-12-21,2,1009961,SS1001,265.0,0.71320754,0.9134591,4.3245287,5.9914465,214.96605,234.20364,96.613625,84.83441,91.95765,final
2023-01-01,2,1009961,SS1001,265.0,1.0830189,1.4831446,2.611321,3.3114467,145.64151,178.08679,93.82822,91.57636,82.27874,final
2023-01-11,2,1009961,SS1001,265.0,0.79622644,1.616478,2.592453,4.044654,100.728294,119.415344,87.602905,83.94409,84.9801,final
2023-01-21,2,1009961,SS1001,265.0,1.0754716,3.1085534,2.954717,6.208176,48.890564,58.966164,74.92671,70.97245,84.24855,final
2023-02-01,2,1009961,SS1001,265.0,2.3320754,3.5038993,4.2037735,8.22893,33.739624,39.33786,86.22015,69.573074,87.373695,final
2023-02-11,2,1009961,SS1001,265.0,1.3811321,4.8566036,4.788679,11.469056,29.754717,29.825787,64.73966,59.4368,99.79592,final
2023-02-21,2,1009961,SS1001,265.0,2.5245283,7.2051573,6.2377357,15.56566,13.516981,27.6161,61.650402,54.643204,56.77252,final
2023-03-01,2,1009961,SS1001,265.0,14.528302,19.074465,18.433962,31.136227,25.249058,42.676605,81.11624,64.848946,63.44633,final
2023-03-11,2,1009961,SS1001,265.0,53.09434,23.447548,70.14717,49.72717,77.528305,65.24088,204.21565,137.31236,117.49326,final
2023-03-21,2,1009961,SS1001,265.0,35.18868,25.183899,102.811325,67.70591,112.00377,89.47975,133.14609,148.28412,123.84004,final
2023-04-01,2,1009961,SS1001,265.0,16.154716,36.558617,104.43774,85.19006,127.07548,124.55522,50.90332,121.34124,101.945305,final
2023-04-11,2,1009961,SS1001,265.0,41.11321,40.887547,92.456604,102.630066,167.39246,163.8263,100.491776,90.54775,102.11233,final
2023-04-21,2,1009961,SS1001,265.0,64.94717,43.7961,122.21509,121.24226,231.26416,204.51384,143.34581,100.77061,112.76781,final
2023-05-01,2,1009961,SS1001,265.0,50.109432,56.284027,156.16982,140.96767,279.0415,257.29398,89.92463,110.414734,108.29128,final
2023-05-11,2,1009961,SS1001,265.0,56.203773,56.253963,171.26038,156.33409,333.86414,308.6913,99.91806,109.251785,108.02472,final
2023-05-21,2,1009961,SS1001,265.0,59.88302,63.385662,166.19623,175.92365,391.22266,364.87183,94.8781,94.623474,107.12431,final
2023-06-01,2,1009961,SS1001,265.0,68.679245,64.62491,184.76604,184.26453,445.3736,410.42227,105.82311,100.26498,108.413445,final
2023-06-11,2,1009961,SS1001,265.0,85.53585,75.29145,214.09811,203.30202,477.8151,462.26617,112.75902,105.18291,103.32763,final
2023-06-21,2,1009961,SS1001,265.0,84.083015,64.90151,238.2981,204.81786,526.7095,501.98376,127.44075,115.95681,104.87702,final
2023-07-01,2,1009961,SS1001,265.0,55.003773,56.96503,224.62263,197.15799,565.5585,522.3902,96.8349,113.58573,108.185265,final
2023-07-11,2,1009961,SS1001,265.0,57.13962,53.94868,196.22641,175.81522,581.5849,535.4513,105.41308,111.28843,108.536125,final
2023-07-21,2,1009961,SS1001,265.0,44.313206,61.092957,156.4566,172.00667,560.951,552.74817,74.61189,91.21498,101.47071,final
2023-08-01,2,1009961,SS1001,265.0,69.856606,65.80063,171.30943,180.84227,580.6981,562.2648,105.72874,94.87047,103.24951,final
2023-08-11,2,1009961,SS1001,265.0,45.41132,70.195724,159.58113,197.08931,569.90564,576.20654,67.04014,81.4398,98.91589,final
2023-08-21,2,1009961,SS1001,265.0,73.51698,85.103775,188.78491,221.10013,583.5396,597.9247,87.14062,85.707565,97.61411,final
2023-09-01,2,1009961,SS1001,265.0,36.49434,58.823772,155.42264,214.12328,551.3547,592.12354,65.01392,73.211136,93.17246,final
2023-09-11,2,1009961,SS1001,265.0,85.95094,57.566036,195.96227,201.49359,551.7698,574.39813,145.36792,97.321304,96.094505,final
2023-09-21,2,1009961,SS1001,265.0,57.377357,69.12251,179.82263,185.51233,525.06415,578.61914,84.1544,97.01347,90.82364,final
2023-10-01,2,1009961,SS1001,265.0,67.22642,56.953587,210.55472,183.64214,537.28674,578.60767,116.5815,114.26648,92.91975,final
2023-10-11,2,1009961,SS1001,265.0,74.58113,61.174717,199.1849,187.25082,554.7283,585.8337,120.25913,106.207565,94.73534,final
2023-10-21,2,1009961,SS1001,265.0,50.562263,62.975975,192.36981,181.10428,560.97736,587.71674,81.73809,106.05334,95.48867,final
2023-11-01,2,1009961,SS1001,265.0,42.249058,23.371698,167.39246,147.52238,533.3698,545.2878,166.53587,113.02764,97.83423,final
2023-11-11,2,1009961,SS1001,265.0,27.981133,14.274968,120.79246,100.62264,515.9396,489.36703,171.10863,119.096115,105.37506,final
2023-11-21,2,1009961,SS1001,265.0,39.007545,9.461258,109.23774,47.107925,481.43018,413.72452,304.3134,219.23294,116.1695,final
2023-12-01,2,1009961,SS1001,265.0,8.962264,4.195723,75.95094,27.93195,453.8981,359.09647,151.83434,245.8128,126.037506,final
2023-12-11,2,1009961,SS1001,265.0,0.6679245,0.88226414,48.637733,14.539246,368.61508,302.41272,96.35617,274.51282,121.53534,final
2023-12-21,2,1009961,SS1001,265.0,0.6339623,0.9134591,10.264152,5.9914465,311.8717,234.20364,95.273544,138.873,132.46942,final
2024-01-01,2,1009961,SS1001,265.0,1.2188679,1.4831446,2.5207548,3.3114467,245.86415,178.08679,95.92363,90.4867,137.01926,final
2024-01-11,2,1009961,SS1001,265.0,0.79622644,1.616478,2.6490567,4.044654,172.07924,119.415344,87.602905,84.569916,142.3291,final
2024-01-21,2,1009961,SS1001,265.0,3.464151,3.1085534,5.479245,6.208176,124.98113,58.966164,104.38547,93.496445,203.20296,final
2024-02-01,2,1009961,SS1001,265.0,1.7094339,3.5038993,5.9698114,8.22893,84.441505,39.33786,78.89832,82.92289,201.72716,final
2024-02-11,2,1009961,SS1001,265.0,5.8528304,4.8566036,11.026415,11.469056,62.3132,29.825787,110.10721,97.31229,193.2855,final
2024-02-21,2,1009961,SS1001,265.0,6.0037737,7.2051573,13.566038,15.56566,29.309437,27.6161,90.15675,90.276886,105.19172,final
2024-03-01,2,1009961,SS1001,265.0,9.422642,19.074465,21.279245,31.136227,29.769814,42.676605,59.908463,72.72272,72.92846,final
2024-03-11,2,1009961,SS1001,265.0,17.060377,23.447548,32.486794,49.72717,46.162262,65.24088,77.54755,68.49759,72.838295,final
2024-03-21,2,1009961,SS1001,265.0,12.875472,25.183899,39.35849,67.70591,58.403778,89.47975,59.22188,61.010845,67.10833,final
2024-04-01,2,1009961,SS1001,265.0,26.630188,36.558617,56.566036,85.19006,83.815094,124.55522,76.10982,68.26255,68.553856,final
2024-04-11,2,1009961,SS1001,265.0,25.70566,40.887547,65.21132,102.630066,108.724525,163.8263,66.915016,65.233925,67.361855,final
2024-04-21,2,1009961,SS1001,265.0,21.38868,43.7961,73.724525,121.24226,126.649055,204.51384,54.079483,62.359882,62.83549,final
2024-05-01,2,1009961,SS1001,265.0,32.15849,56.284027,79.25282,140.96767,157.09811,257.29398,60.633236,57.720196,61.800163,final
2024-05-11,2,1009961,SS1001,265.0,48.592453,56.253963,102.13962,156.33409,199.83774,308.6913,87.49222,66.40855,65.29914,final
2024-05-21,2,1009961,SS1001,265.0,57.03019,63.385662,137.78113,175.92365,250.86414,364.87183,90.70642,78.91789,69.17644,final
2024-06-01,2,1009961,SS1001,265.0,103.92453,64.62491,209.54718,184.26453,345.36603,410.42227,156.44478,113.35837,84.33973,final
2024-06-11,2,1009961,SS1001,265.0,59.596226,75.29145,220.55093,203.30202,387.9019,462.26617,80.45218,108.28073,84.085236,final
2024-06-21,2,1009961,SS1001,265.0,59.36604,64.90151,222.8868,204.81786,434.39243,501.98376,92.08105,108.611725,86.667946,final
2024-07-01,2,1009961,SS1001,265.0,75.55094,56.96503,194.51321,197.15799,483.31317,522.3902,129.99419,98.69173,92.59049,final
2024-07-11,2,1009961,SS1001,265.0,57.509434,53.94868,192.4264,175.81522,515.11694,535.4513,106.04043,109.18683,96.237526,final
2024-07-21,2,1009961,SS1001,265.0,48.815094,61.092957,181.87547,172.00667,542.54333,552.74817,81.42334,105.575386,98.17035,final
2024-08-01,2,1009961,SS1001,265.0,36.373585,65.80063,142.6981,180.84227,546.7585,562.2648,58.436745,79.47498,97.26648,final
2024-08-11,2,1009961,SS1001,265.0,72.36981,70.195724,157.55849,197.08931,570.5358,576.20654,102.89124,80.438934,99.02432,final
2024-08-21,2,1009961,SS1001,265.0,70.860374,85.103775,179.60376,221.10013,584.366,597.9247,84.19223,81.646904,97.75119,final
2024-09-01,2,1009961,SS1001,265.0,42.07547,58.823772,185.30566,214.12328,522.51697,592.12354,73.75852,86.84868,88.34302,final
2024-09-11,2,1009961,SS1001,265.0,47.76981,57.566036,160.70566,201.49359,510.69055,574.39813,84.34258,80.24736,89.004524,final
2024-09-21,2,1009961,SS1001,265.0,66.471695,69.12251,156.31697,185.51233,517.7962,578.61914,96.42374,84.67534,89.578316,final
2024-10-01,2,1009961,SS1001,265.0,54.928303,56.953587,169.1698,183.64214,497.17355,578.60767,96.730965,92.328156,86.046425,final
2024-10-11,2,1009961,SS1001,265.0,84.76226,61.174717,206.16226,187.25082,524.4264,585.8337,135.64435,109.83685,89.606674,final
2024-10-21,2,1009961,SS1001,265.0,63.637737,62.975975,203.32831,181.10428,539.249,587.71674,100.97353,111.9417,91.822784,final
2024-11-01,2,1009961,SS1001,265.0,21.162264,23.371698,169.56226,147.52238,524.0378,545.2878,92.21254,114.45025,96.13838,final
2024-11-11,2,1009961,SS1001,265.0,15.056603,14.274968,99.856606,100.62264,466.72452,489.36703,104.055176,99.27474,95.4199,final
2024-11-21,2,1009961,SS1001,265.0,5.1245284,9.461258,41.343395,47.107925,400.98868,413.72452,70.0114,88.937325,96.95842,final
2024-12-01,2,1009961,SS1001,265.0,1.981132,4.195723,22.162264,27.93195,360.89435,359.09647,75.91717,82.47998,100.49379,final
2024-12-11,2,1009961,SS1001,265.0,0.9735849,0.88226414,8.079246,14.539246,314.0981,302.41272,101.552475,66.93833,103.8012,final
2024-12-21,2,1009961,SS1001,265.0,1.135849,0.9134591,4.0905657,5.9914465,248.76227,234.20364,103.76074,82.70582,106.08629,final
2025-01-01,2,1009961,SS1001,265.0,1.0566038,1.4831446,3.1660376,3.3114467,194.89056,178.08679,93.42078,98.25049,109.17803,final
2025-01-11,2,1009961,SS1001,265.0,3.3433962,1.616478,5.535849,4.044654,113.4717,119.415344,126.100266,116.48703,95.22274,final
2025-01-21,2,1009961,SS1001,265.0,1.0716981,3.1085534,5.4716983,6.208176,50.905655,58.966164,74.88017,93.429115,87.39879,final
2025-02-01,2,1009961,SS1001,265.0,2.9924529,3.5038993,7.407547,8.22893,32.73585,39.33786,93.98573,93.79101,85.10977,final
2025-02-11,2,1009961,SS1001,265.0,2.7773585,4.8566036,6.8415093,11.469056,20.456604,29.825787,78.90506,71.901566,73.097,final
2025-02-21,2,1009961,SS1001,265.0,1.9849057,7.2051573,7.7547174,15.56566,17.31698,27.6161,57.22913,62.019485,68.4232,final
2025-03-01,2,1009961,SS1001,265.0,3.9924529,19.074465,8.754717,31.136227,19.3283,42.676605,37.352657,38.06351,51.027752,final
2025-03-11,2,1009961,SS1001,265.0,14.4754715,23.447548,20.452831,49.72717,32.83019,65.24088,68.46098,46.508583,53.85779,final
2025-03-21,2,1009961,SS1001,265.0,16.449057,25.183899,34.91698,67.70591,48.143394,89.47975,71.06126,54.901974,56.24845,final
2025-04-01,2,1009961,SS1001,265.0,40.49434,36.558617,71.41887,85.19006,87.58113,124.55522,109.4703,84.73092,71.46075,final
2025-04-11,2,1009961,SS1001,265.0,19.471699,40.887547,76.4151,102.630066,103.70943,163.8263,53.32972,75.643456,64.39129,final
2025-04-21,2,1009961,SS1001,265.0,26.750944,43.7961,86.71698,121.24226,129.38869,204.51384,65.06861,72.651566,64.14311,final
2025-05-01,2,1009961,SS1001,265.0,47.984905,56.284027,94.20755,140.96767,174.38113,257.29398,86.45794,67.96543,68.38934,final
2025-05-11,2,1009961,SS1001,265.0,30.4,56.253963,105.13585,156.33409,202.00377,308.6913,57.79218,68.2657,65.98964,final
2025-05-21,2,1009961,SS1001,265.0,54.045284,63.385662,132.43019,175.92365,254.06415,364.87183,86.341606,75.96033,70.0416,final
2025-06-01,2,1009961,SS1001,265.0,45.3283,64.62491,129.77359,184.26453,295.4,410.42227,72.284904,71.209114,72.31196,final
2025-06-11,2,1009961,SS1001,265.0,64.71698,75.29145,164.09056,203.30202,345.6415,462.26617,86.829895,81.175674,75.04106,final
2025-06-21,2,1009961,SS1001,265.0,40.550945,64.90151,150.59622,204.81786,369.74338,501.98376,65.16447,74.15776,73.91625,final
2025-07-01,2,1009961,SS1001,265.0,75.143394,56.96503,180.41132,197.15799,404.39246,522.3902,129.33649,91.71604,77.62611,final
2025-07-11,2,1009961,SS1001,265.0,52.090565,53.94868,167.7849,175.81522,437.01132,535.4513,96.84791,95.55883,81.7856,final
2025-07-21,2,1009961,SS1001,265.0,53.943398,61.092957,181.17737,172.00667,464.20377,552.74817,89.18257,105.18099,84.124664,final
2025-08-01,2,1009961,SS1001,265.0,66.80377,65.80063,172.83774,180.84227,483.02264,562.2648,101.41686,95.69284,86.03084,final
2025-08-11,2,1009961,SS1001,265.0,87.215096,70.195724,207.96227,197.08931,539.83777,576.20654,122.63343,105.38027,93.74254,final
2025-08-21,2,1009961,SS1001,265.0,65.62641,85.103775,219.64526,221.10013,551.4189,597.9247,78.38341,99.35654,92.28664,final
2025-09-01,2,1009961,SS1001,265.0,52.24151,58.823772,205.08301,214.12328,558.33203,592.12354,89.68681,95.874344,94.34095,final
2025-09-11,2,1009961,SS1001,265.0,54.72453,57.566036,172.59245,201.49359,548.3396,574.39813,95.45839,86.00386,95.50249,final
2025-09-21,2,1009961,SS1001,265.0,59.490566,69.12251,166.4566,185.51233,567.27924,578.61914,87.00538,89.99764,98.05697,final
2025-10-01,2,1009961,SS1001,265.0,59.75849,56.953587,173.97359,183.64214,551.89435,578.60767,104.52743,94.874664,95.42273,final
2025-10-11,2,1009961,SS1001,265.0,91.724525,61.174717,210.97357,187.25082,591.5283,585.8337,146.16539,112.33947,100.96383,final
2025-10-21,2,1009961,SS1001,265.0,46.55849,62.975975,198.0415,181.10428,584.1434,587.71674,75.84811,109.10094,99.397125,final
2025-11-01,2,1009961,SS1001,265.0,29.422642,23.371698,167.70566,147.52238,546.76227,545.2878,121.327385,113.232994,100.267944,final
2025-11-11,2,1009961,SS1001,265.0,10.467924,14.274968,86.44906,100.62264,470.0151,489.36703,80.24877,86.58092,96.08551,final
2025-11-21,2,1009961,SS1001,265.0,4.2377357,9.461258,44.1283,47.107925,408.6264,413.72452,63.879196,94.281815,98.78247,final
2025-12-01,2,1009961,SS1001,265.0,5.645283,4.195723,20.350943,27.93195,362.0302,359.09647,115.76341,76.97978,100.805756,final
2025-12-11,2,1009961,SS1001,265.0,0.63773584,0.88226414,10.520754,14.539246,307.9434,302.41272,95.84296,79.43374,101.7991,final
2025-12-21,2,1009961,SS1001,265.0,2.690566,0.9134591,8.973585,5.9914465,251.14339,234.20364,130.0519,127.13145,107.081726,final
2026-01-01,2,1009961,SS1001,265.0,2.0679245,1.4831446,5.3962264,3.3114467,193.45282,178.08679,109.020004,125.08323,108.39275,prelim
2026-01-11,2,1009961,SS1001,265.0,0.8490566,1.616478,5.6075473,4.044654,102.57737,119.415344,88.40137,117.279755,86.46632,prelim
2026-01-21,2,1009961,SS1001,265.0,0.0,3.1085534,2.9169812,6.208176,56.018867,58.966164,61.66328,70.63577,95.39241,forecast
2022-01-01,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,69.47542,57.047268,100.0,100.0,120.03013,final
2022-01-11,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,37.143444,27.807377,100.0,100.0,128.45723,final
2022-01-21,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,9.659837,5.303552,100.0,100.0,142.27943,final
2022-02-01,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,0.42213112,0.28647542,100.0,100.0,102.566086,final
2022-02-11,2,1009962,SS0306,244.0,0.0,0.0006830601,0.0,0.0006830601,0.09016393,0.100683056,99.98634,99.98634,99.79376,final
2022-02-21,2,1009962,SS0306,244.0,0.040983606,0.08005464,0.040983606,0.0807377,0.10245901,0.14562841,99.23089,99.21756,99.16105,final
2022-03-01,2,1009962,SS0306,244.0,1.0204918,1.0935793,1.0614754,1.1743169,1.0614754,1.1743169,98.800575,98.1724,98.1724,final
2022-03-11,2,1009962,SS0306,244.0,1.2909836,1.4353825,2.352459,2.6090164,2.352459,2.6096995,97.75618,96.62824,96.619576,final
2022-03-21,2,1009962,SS0306,244.0,1.6270492,2.0685792,3.9385245,4.597541,3.9795082,4.678279,93.75363,93.133484,92.780014,final
2022-04-01,2,1009962,SS0306,244.0,3.077869,4.0416665,5.9959016,7.5456285,7.057377,8.719945,89.3405,87.64727,87.88211,final
2022-04-11,2,1009962,SS0306,244.0,12.245902,5.5356555,16.95082,11.645902,19.30328,14.255601,163.69083,131.86923,126.21409,final
2022-04-21,2,1009962,SS0306,244.0,6.545082,11.083879,21.868853,20.661201,25.848362,25.339481,71.78046,104.70613,101.677284,final
2022-05-01,2,1009962,SS0306,244.0,18.856558,25.074043,37.647545,41.69358,44.704918,50.413525,79.32607,91.33492,89.69817,final
2022-05-11,2,1009962,SS0306,244.0,23.008196,25.692486,48.409836,61.85041,67.71311,76.10533,91.25425,79.894554,89.652695,final
2022-05-21,2,1009962,SS0306,244.0,30.569672,36.235794,72.434425,87.00232,98.2418,112.26106,86.25922,84.16573,88.044395,final
2022-06-01,2,1009962,SS0306,244.0,27.938524,43.94317,81.51639,105.87145,125.159836,155.11066,67.29953,78.03306,81.29367,final
2022-06-11,2,1009962,SS0306,244.0,43.06967,41.99153,101.577866,122.170494,166.93852,195.66681,102.29433,83.80707,85.68359,final
2022-06-21,2,1009962,SS0306,244.0,35.241802,42.925682,106.25,128.86038,200.55327,236.52391,83.967094,83.10898,85.1068,final
2022-07-01,2,1009962,SS0306,244.0,53.491802,52.78265,131.80328,137.69986,250.96722,285.2649,101.22727,95.86785,88.18401,final
2022-07-11,2,1009962,SS0306,244.0,29.987705,53.031284,118.72131,148.73962,268.709,332.76053,60.29111,80.47458,81.036415,final
2022-07-21,2,1009962,SS0306,244.0,81.95492,61.88224,165.43442,167.69618,344.11887,383.55887,130.01196,98.69032,89.84967,final
2022-08-01,2,1009962,SS0306,244.0,69.71722,55.192623,181.65985,170.10616,394.97952,413.67746,124.13019,106.598114,95.53404,final
2022-08-11,2,1009962,SS0306,244.0,26.795082,57.893032,178.46722,174.9679,398.7664,445.878,50.554222,101.94442,89.55114,final
2022-08-21,2,1009962,SS0306,244.0,73.96311,70.22104,170.4754,183.3067,442.15982,479.86325,104.97477,93.18596,92.22391,final
2022-09-01,2,1009962,SS0306,244.0,39.745903,44.864754,140.50409,172.97882,453.96722,480.78482,89.73453,81.7536,94.47953,final
2022-09-11,2,1009962,SS0306,244.0,39.26639,40.17459,152.9754,155.26039,450.16394,478.9679,97.98958,98.5742,94.04838,final
2022-09-21,2,1009962,SS0306,244.0,39.12705,47.143444,118.13934,132.18279,454.04916,483.18564,84.62627,89.76297,94.03168,final
2022-10-01,2,1009962,SS0306,244.0,33.81967,27.705328,112.21311,115.02336,434.37704,458.10834,118.695244,97.65858,94.87565,final
2022-10-11,2,1009962,SS0306,244.0,36.135246,27.188934,109.08196,102.037704,440.5246,432.266,127.79314,106.5811,101.888695,final
2022-10-21,2,1009962,SS0306,244.0,19.627048,22.881968,89.58197,77.77623,378.19672,393.26572,88.32608,114.26224,96.21635,final
2022-11-01,2,1009962,SS0306,244.0,1.2377049,5.026093,57.0,55.096992,309.7172,343.09918,62.214714,103.16656,90.41021,final
2022-11-11,2,1009962,SS0306,244.0,0.06147541,0.18647541,20.92623,28.094536,282.98358,285.39264,97.58989,78.33991,99.17042,final
2022-11-21,2,1009962,SS0306,244.0,0.028688524,0.035519127,1.3278688,5.2480874,209.04918,215.20709,99.86435,61.74683,97.20358,final
2022-12-01,2,1009962,SS0306,244.0,0.06147541,0.06516393,0.15163934,0.28715846,169.36475,170.40752,99.92718,97.43683,99.40552,final
2022-12-11,2,1009962,SS0306,244.0,0.0,0.0,0.09016393,0.100683056,130.09836,130.23293,100.0,99.79376,99.90049,final
2022-12-21,2,1009962,SS0306,244.0,0.0,0.0,0.06147541,0.06516393,90.97131,83.08948,100.0,99.92718,108.94754,final
2023-01-01,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,57.151638,57.047268,100.0,100.0,100.16821,final
2023-01-11,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,21.016394,27.807377,100.0,100.0,79.30044,final
2023-01-21,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,1.3893442,5.303552,100.0,100.0,62.01108,final
2023-02-01,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,0.15163934,0.28647542,100.0,100.0,97.449425,final
2023-02-11,2,1009962,SS0306,244.0,0.0,0.0006830601,0.0,0.0006830601,0.09016393,0.100683056,99.98634,99.98634,99.79376,final
2023-02-21,2,1009962,SS0306,244.0,0.040983606,0.08005464,0.040983606,0.0807377,0.10245901,0.14562841,99.23089,99.21756,99.16105,final
2023-03-01,2,1009962,SS0306,244.0,1.0122951,1.0935793,1.0532787,1.1743169,1.0532787,1.1743169,98.66607,98.03966,98.03966,final
2023-03-11,2,1009962,SS0306,244.0,3.4508197,1.4353825,4.5040984,2.6090164,4.5040984,2.6096995,131.31807,124.905754,124.89454,final
2023-03-21,2,1009962,SS0306,244.0,1.5368853,2.0685792,6.0,4.597541,6.0409837,4.678279,92.478065,114.6127,114.080025,final
2023-04-01,2,1009962,SS0306,244.0,1.3893442,4.0416665,6.3770494,7.5456285,7.430328,8.719945,70.665565,90.68536,90.600426,final
2023-04-11,2,1009962,SS0306,244.0,2.8606558,5.5356555,5.7868853,11.645902,10.290983,14.255601,74.61002,64.80205,79.410576,final
2023-04-21,2,1009962,SS0306,244.0,27.704918,11.083879,31.954918,20.661201,37.995903,25.339481,203.33974,144.01086,141.71602,final
2023-05-01,2,1009962,SS0306,244.0,11.012295,25.074043,41.57787,41.69358,49.008198,50.413525,53.242905,99.75219,97.46393,final
2023-05-11,2,1009962,SS0306,244.0,12.606558,25.692486,51.32377,61.85041,61.614754,76.10533,57.36439,84.25343,82.13364,final
2023-05-21,2,1009962,SS0306,244.0,18.110655,36.235794,41.729507,87.00232,79.684425,112.26106,56.04513,50.791664,72.21871,final
2023-06-01,2,1009962,SS0306,244.0,66.47541,43.94317,97.19263,105.87145,145.14755,155.11066,146.03757,92.17217,93.77737,final
2023-06-11,2,1009962,SS0306,244.0,51.84426,41.99153,136.43033,122.170494,193.54099,195.66681,120.96703,111.21316,98.94062,final
2023-06-21,2,1009962,SS0306,244.0,49.491802,42.925682,167.81148,128.86038,241.4959,236.52391,113.70063,129.0983,102.058586,final
2023-07-01,2,1009962,SS0306,244.0,35.32787,52.78265,136.66393,137.69986,275.43442,285.2649,69.79235,99.27405,96.61327,final
2023-07-11,2,1009962,SS0306,244.0,40.536884,53.031284,125.35655,148.73962,313.11066,332.76053,78.46954,84.790474,94.182304,final
2023-07-21,2,1009962,SS0306,244.0,54.77459,61.88224,130.63934,167.69618,340.18033,383.55887,89.37289,78.542175,88.836044,final
2023-08-01,2,1009962,SS0306,244.0,36.040985,55.192623,131.35246,170.10616,365.20905,413.67746,68.18275,77.868454,88.42345,final
2023-08-11,2,1009962,SS0306,244.0,61.81967,57.893032,152.63525,174.9679,414.42215,445.878,106.24336,87.59077,93.02342,final
2023-08-21,2,1009962,SS0306,244.0,77.64344,70.22104,175.50409,183.3067,473.9549,479.86325,109.867455,95.85644,98.78143,final
2023-09-01,2,1009962,SS0306,244.0,21.483606,44.864754,160.94672,172.97882,428.9631,480.78482,53.110874,93.239586,89.332375,final
2023-09-11,2,1009962,SS0306,244.0,52.97131,40.17459,152.09836,155.26039,430.09015,478.9679,128.32726,98.02695,89.90063,final
2023-09-21,2,1009962,SS0306,244.0,43.762295,47.143444,118.21721,132.18279,424.36066,483.18564,93.51568,89.81973,87.95029,final
2023-10-01,2,1009962,SS0306,244.0,28.65164,27.705328,125.38525,115.02336,417.68445,458.10834,102.89345,108.63323,91.27118,final
2023-10-11,2,1009962,SS0306,244.0,29.729507,27.188934,102.14344,102.037704,406.87708,432.266,107.89269,100.098785,94.19372,final
2023-10-21,2,1009962,SS0306,244.0,27.618853,22.881968,86.0,77.77623,379.72134,393.26572,116.98905,109.93494,96.59916,final
2023-11-01,2,1009962,SS0306,244.0,18.877048,5.026093,76.2254,55.096992,362.55737,343.09918,238.1491,135.15718,105.58984,final
2023-11-11,2,1009962,SS0306,244.0,1.0122951,0.18647541,47.508198,28.094536,301.75,285.39264,115.92257,158.66124,105.63284,final
2023-11-21,2,1009962,SS0306,244.0,0.14344262,0.035519127,20.032785,5.2480874,224.25,215.20709,102.14324,244.2679,104.106544,final
2023-12-01,2,1009962,SS0306,244.0,0.06147541,0.06516393,1.2172132,0.28715846,202.82787,170.40752,99.92718,117.59082,118.48288,final
2023-12-11,2,1009962,SS0306,244.0,0.0,0.0,0.20491803,0.100683056,149.85657,130.23293,100.0,102.04355,114.51099,final
2023-12-21,2,1009962,SS0306,244.0,0.0,0.0,0.06147541,0.06516393,106.09426,83.08948,100.0,99.92718,126.11525,final
2024-01-01,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,77.44262,57.047268,100.0,100.0,132.87067,final
2024-01-11,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,47.713116,27.807377,100.0,100.0,160.67459,final
2024-01-21,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,20.094261,5.303552,100.0,100.0,243.5496,final
2024-02-01,2,1009962,SS0306,244.0,0.0,0.0,0.0,0.0,1.2172132,0.28647542,100.0,100.0,117.60602,final
2024-02-11,2,1009962,SS0306,244.0,0.0,0.0006830601,0.0,0.0006830601,0.20491803,0.100683056,99.98634,99.98634,102.04355,final
2024-02-21,2,1009962,SS0306,244.0,0.040983606,0.08005464,0.040983606,0.0807377,0.10245901,0.14562841,99.23089,99.21756,99.16105,final
2024-03-01,2,1009962,SS0306,244.0,1.0245901,1.0935793,1.0655737,1.1743169,1.0655737,1.1743169,98.867836,98.238785,98.238785,final
